cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
JA005,2017-09-14T00:00:00,29.33,24.0825,17.26,45.81,30.5416666666667,16.04,0.9214485,0,40.94,9.83083333333333,0,1440,0,0,0,1
JA005,2017-09-15T00:00:00,25.15,21.1870833333333,16.4,42.78,30.34625,12.71,0.9187071,0,53.57,13.7279166666667,0,1440,0,0,0,1
JA005,2017-09-16T00:00:00,22.16,17.6575,11.95,43.52,29.3020833333333,20.44,0.920535,0,42.07,10.5320833333333,0,1440,0,0,0,1
JA005,2017-09-17T00:00:00,25.61,18.5175,12.61,44.43,31.0375,18.57,0.914826,0,31.38,6.84333333333333,0,1440,0,0,0,1
JA005,2017-09-18T00:00:00,24.81,19.0029166666667,13.15,42.86,32.52875,19.15,0.8997825,0,47.42,6.2025,0,1440,0,0,0,1
JA005,2017-09-19T00:00:00,26.52,20.0366666666667,13.62,55.91,37.3245833333333,22.81,0.88408305,0,27.65,4.51708333333333,0,1440,0,0,0,1
JA005,2017-09-20T00:00:00,27.72,21.4629166666667,16.14,40.14,29.80125,23.13,0.868626,0,27.82,5.05666666666667,0,1440,0,0,0,1
JA005,2017-09-21T00:00:00,27.59,21.5316666666667,15.21,42.67,29.9275,20.25,0.8542365,0,27.49,4.21708333333333,0,1440,0,0,0,1
JA005,2017-09-22T00:00:00,26.92,21.4516666666667,16.41,54.98,34.1054166666667,24.97,0.8297595,0,27.98,4.855,0,1440,0,0,0,1
JA005,2017-09-23T00:00:00,26.07,20.5583333333333,15.08,66.16,48.05625,31.38,0.7737585,0,29.76,4.97291666666667,0,1439,0,0,0,1
JA005,2017-09-24T00:00:00,27.32,21.56125,15.54,62.8,43.0883333333333,27.68,0.838272,0,23.93,4.8175,0,1439,0,0,0,1
JA005,2017-09-25T00:00:00,28.58,22.4683333333333,16.67,54.4,36.8175,22.53,0.831972,0,33.65,6.82166666666667,0,1440,0,0,0,1
JA005,2017-09-26T00:00:00,27.85,21.1429166666667,15.54,37.75,26.1516666666667,13.71,0.8511525,0,39.48,5.67125,0,1440,0,0,0,1
JA005,2017-09-27T00:00:00,23.95,19.7766666666667,14.95,50.16,38.1825,23.74,0.50510055,0,18.26,3.0375,0,1439,0,0,0,1
JA005,2017-09-28T00:00:00,26.41,21.0229166666667,16.41,65.19,48.6858333333333,31.94,0.560814,0,26.84,3.58083333333333,0,1440,0,0,0,1
JA005,2017-09-29T00:00:00,26.79,20.9033333333333,14.41,74.6,48.8545833333333,33.17,0.7696881,0,20.36,4.24958333333333,0,1440,0,0,0,1
JA005,2017-09-30T00:00:00,26.48,21.07875,14.81,65.78,46.5020833333333,29.75,0.6748035,0,20.85,3.60083333333333,0,1440,0,0,0,1
JA005,2017-10-01T00:00:00,26.87,22.165,18,48.55,39.49125,28.2,0.60552,0,24.25,4.72333333333333,0,1440,0,0,0,1
JA005,2017-10-02T00:00:00,27.45,22.2433333333333,17.28,60.49,44.2495833333333,29.82,0.774483,0,35.27,4.57166666666667,0,1440,0,0,0,1
JA005,2017-10-03T00:00:00,27.65,22.2158333333333,16.67,53.98,41.7254166666667,30.06,0.774549,0,25.06,5.33458333333333,0,1440,0,0,0,1
JA005,2017-10-04T00:00:00,28.45,22.4566666666667,16.94,63.38,44.71125,27.14,0.761697,0,31.54,5.20416666666667,0,1440,0,0,0,1
JA005,2017-10-05T00:00:00,27.32,21.5941666666667,16.08,52.17,37.8754166666667,22.57,0.7788975,0,26.84,5.16833333333333,0,1439,0,0,0,1
JA005,2017-10-06T00:00:00,28.98,22.7858333333333,17.41,43.17,31.6279166666667,20.07,0.7522125,0,28.3,3.62708333333333,0,1440,0,0,0,1
JA005,2017-10-07T00:00:00,28.45,23.2241666666667,18.87,49.45,28.0041666666667,17.76,0.7478715,0,27.98,5.0825,0,1439,0,0,0,1
JA005,2017-10-08T00:00:00,26.19,20.5895833333333,15.01,65.56,46.1108333333333,29.73,0.727461,0,26.2,5.3675,0,1440,0,0,0,1
JA005,2017-10-09T00:00:00,27.45,21.4120833333333,16.21,51.21,34.4404166666667,19.31,0.7272375,0,26.03,4.51708333333333,0,1440,0,0,0,1
JA005,2017-10-10T00:00:00,27.13,21.5841666666667,16.94,38.39,28.9,19.29,0.709104,0,26.36,5.40458333333333,0,1439,0,0,0,1
JA005,2017-10-11T00:00:00,29.18,22.3495833333333,17.74,33.7,24.905,17.08,0.7153215,0,22.96,5.13958333333333,0,1439,0,0,0,1
JA005,2017-10-12T00:00:00,28.79,23.9295833333333,20.32,26.77,22.5604166666667,17.6,0.5064585,0,47.09,6.26,0,1440,0,0,0,1
JA005,2017-10-13T00:00:00,29.33,24.6166666666667,20.45,26.3,20.9045833333333,16.72,0.481443,0,50.5,6.48291666666667,0,1440,0,0,0,1
JA005,2017-10-14T00:00:00,28.46,23.4370833333333,20.06,28.41,24.5325,20.52,0.479055,0,22.31,4.54125,0,1440,0,0,0,1
JA005,2017-10-15T00:00:00,28.72,23.4870833333333,19.45,28.71,23.83125,18.83,0.6581175,0,30.89,5.58666666666667,0,1440,0,0,0,1
JA005,2017-10-16T00:00:00,26.92,21.1341666666667,15.54,38.04,27.6825,18.04,0.678864,0,34.13,6.44208333333334,0,1440,0,0,0,1
JA005,2017-10-17T00:00:00,23.63,19.73,15.54,53.32,35.24625,28.85,0.260757,0,41.42,10.8570833333333,0,1440,0,0,0,1
JA005,2017-10-18T00:00:00,19.14,13.3983333333333,11.02,85.1,75.98625,46.88,0.1159245,31.6,59.41,16.29625,0,1439,0,0,0,1
JA005,2017-10-19T00:00:00,11.89,10.5481818181818,9.5,88.8,87.5363636363636,84.8,0.123862909090909,21,33.16,2.67818181818182,0,660,0,0,0,1
JA005,2017-12-18T00:00:00,8.31,5.61666666666667,0,56.42,51.7954545454546,45.21,0.583149,0,19.39,3.60916666666667,0,228,0,0,0,1
JA005,2017-12-19T00:00:00,10.87,7.1875,4.17,59.75,55.0825,48.22,0.382818,0,23.77,4.30875,0,612,0,0,0,1
JA005,2017-12-20T00:00:00,10.35,6.26958333333333,1.74,58.42,48.2429166666667,39.36,0.3586785,0,25.06,2.32083333333333,0,832,0,0,0,1
JA005,2017-12-21T00:00:00,14.35,8.47916666666667,4.43,55.47,49.1508333333333,35.22,0.3806175,0,18.42,2.1275,0,214,0,0,0,1
JA005,2017-12-22T00:00:00,13.11,8.13125,4.76,65.04,59.6633333333333,51.47,0.3716445,0,15.34,1.53083333333333,0,35,0,0,0,1
JA005,2017-12-23T00:00:00,13.96,8.98708333333333,4.83,69.65,58.6366666666667,46.32,0.374658,0,19.39,2.30083333333333,0,19,0,0,0,1
JA005,2017-12-24T00:00:00,13.11,8.29375,4.37,71.7,63.4783333333333,47.91,0.3795225,0,31.06,4.56333333333333,0,158,0,0,0,1
JA005,2017-12-25T00:00:00,11.28,7.16708333333333,4.17,80.6,71.59,59.69,0.2207625,0,35.59,5.65458333333333,0,40,0,0,0,1
JA005,2017-12-26T00:00:00,8.85,7.16541666666667,4.89,85,76.1225,64.39,0.1881,0,52.93,16.825,0,663,0,0,0,1
JA005,2017-12-27T00:00:00,9.51,7.73916666666667,4.56,86.4,71.5795833333333,60.34,0.1727925,0,84.5,22.9704166666667,0,796,0,0,0,1
JA005,2017-12-28T00:00:00,12.86,9.60583333333333,5.22,88.5,81.2625,70.5,0.1138116,0,74,18.3616666666667,0,313,0,0,0,1
JA005,2017-12-29T00:00:00,11.47,9.83416666666667,8.45,88.6,86.8708333333334,81.9,0.076857,0,27.65,7.68208333333333,0,215,0,0,0,1
JA005,2017-12-30T00:00:00,15.66,10.5975,7.4,85.5,77.4204166666667,63.23,0.2985645,0,15.83,1.89583333333333,0,311,0,0,0,1
JA005,2017-12-31T00:00:00,11.48,9.4875,7,80.2,70.2358333333333,60.17,0.154377,0,71.4,11.9195833333333,0,49,0,0,0,1
JA005,2018-01-01T00:00:00,13.37,7.22208333333333,3.11,83,58.4895833333333,34.69,0.378801,0,23.77,4.77375,0,173,0,0,0,1
JA005,2018-01-02T00:00:00,10.09,6.22541666666667,2.79,82.6,73.2733333333333,62.54,0.307062,0,18.58,2.82625,0,134,0,0,0,1
JA005,2018-01-03T00:00:00,8.45,6.40041666666667,4.23,87.6,83.9833333333333,75.5,0.1547601,0,27.17,2.41083333333333,0,8,0,0,0,1
JA005,2018-01-04T00:00:00,8.26,6.31666666666667,3.64,88.8,88.3708333333333,87.7,0.142341,2.2,18.1,1.86272727272727,0,128,0,0,0,1
JA005,2018-01-05T00:00:00,10.68,8.27791666666666,6.41,87.7,71.8320833333333,62.14,0.1337565,32.4,0.92,0.6,0,838,0,0,0,1
JA005,2018-01-06T00:00:00,10.82,4.2925,-0.82,88.6,74.90375,57.07,0.0693165,0.4,6.75,0.6275,0,379,0,0,0,1
JA005,2018-01-07T00:00:00,3.44,0.957916666666667,-0.89,86.2,73.17,58.4,0.1933665,0,38.67,2.96526315789474,0,305,0,0,0,1
JA005,2018-01-08T00:00:00,5.55,2.17458333333333,-0.75,87,78.58875,67.87,0.20877,0,5.29,0.614,0,356,0,0,0,1
JA005,2018-01-09T00:00:00,2.67,1.3975,0.16,80.3,79.125,77.3,0,0,,,,0,0,0,0,1
JA006,2017-01-01T00:00:00,10.76,0.67125,-5.23,95.7,81.3345833333333,47.07,0.42901785,0.2,0,0,0,93,0,0,0,1
JA006,2017-01-02T00:00:00,15.38,2.41583333333333,-4.69,96,73.8883333333334,24.64,0.411126,0,0,0,0,77,0,0,0,1
JA006,2017-01-03T00:00:00,14.44,4.62041666666667,-3.16,94.4,70.20625,33.65,0.308805,0,0,0,0,81,0,0,0,1
JA006,2017-01-04T00:00:00,11.03,8.25958333333333,6.37,90.4,82.31125,71.9,0.1268415,0,0,0,0,80,0,0,0,1
JA006,2017-01-05T00:00:00,14.76,7.985,0.9,92.6,75.21375,42.09,0.4458675,0,0,0,0,85,0,0,0,1
JA006,2017-01-06T00:00:00,16.59,4.15625,-3.2,96.7,77.1241666666667,30.25,0.4388418,0.2,0,0,0,84,0,0,0,1
JA006,2017-01-07T00:00:00,15.07,3.33041666666667,-3.23,96.6,80.0091666666667,38.91,0.4457265,0,0,0,0,79,0,0,0,1
JA006,2017-01-08T00:00:00,16.32,2.76041666666667,-4.55,96.4,75.4720833333333,26.22,0.4522809,0,0,0,0,66,0,0,0,1
JA006,2017-01-09T00:00:00,12.88,1.795,-4.59,95.7,77.4079166666667,33.55,0.44841405,0.2,0,0,0,98,0,0,0,1
JA006,2017-01-10T00:00:00,10.96,2.63708333333333,-3.43,96.1,78.9170833333333,49.1,0.2538255,0,0,0,0,86,0,0,0,1
JA006,2017-01-11T00:00:00,12.75,6.30583333333334,1.17,92.1,76.1854166666667,53.59,0.2479578,0,0,0,0,115,0,0,0,1
JA006,2017-01-12T00:00:00,15.54,6.3,-0.43,96.5,80.0875,49.24,0.4343823,0,0,0,0,96,0,0,0,1
JA006,2017-01-13T00:00:00,10.19,5.86083333333333,1.78,94.3,83.4058333333333,62.69,0.158127,0,0,0,0,99,0,0,0,1
JA006,2017-01-14T00:00:00,8.15,1.04708333333333,-4.89,95.2,72.2870833333333,36.2,0.4720218,0,0,0,0,80,0,0,0,1
JA006,2017-01-15T00:00:00,7.11,-0.675,-6.55,95,79.98375,49.57,0.2539155,0.2,0,0,0,75,0,0,0,1
JA006,2017-01-16T00:00:00,10.13,2.55,-5.27,96.1,73.08,46.18,0.2688255,0,0,0,0,91,0,0,0,1
JA006,2017-01-17T00:00:00,11.43,3.65916666666667,-1.75,94.5,56.46375,14.09,0.31306485,0,0,0,0,108,0,0,0,1
JA006,2017-01-18T00:00:00,3.24,-1.9125,-9.93,74.75,51.0116666666667,25.18,0.24219,0,0,0,0,75,0,0,0,1
JA006,2017-01-19T00:00:00,3.21,1.16541666666667,-1.48,94.2,77.18375,57.21,0.1107,2,0,0,0,97,0,0,0,1
JA006,2017-01-20T00:00:00,7.41,2.69583333333333,-0.81,96.3,85.6195833333333,65.29,0.2423775,0.6,0,0,0,125,0,0,0,1
JA006,2017-01-21T00:00:00,7.79,2.80708333333333,-2.73,96.7,81.1554166666667,56.4,0.198837,0,0,0,0,94,0,0,0,1
JA006,2017-01-22T00:00:00,7.82,3.87791666666667,0.16,93.9,75.595,55.81,0.272598,0,0,0,0,85,0,0,0,1
JA006,2017-01-23T00:00:00,9.78,2.67583333333333,-2.36,96.2,79.4541666666667,49.94,0.3658959,0,0,0,0,110,0,0,0,1
JA006,2017-01-24T00:00:00,11.83,1.90083333333333,-4.66,95.9,77.095,39.08,0.4904805,0.2,0,0,0,100,0,0,0,1
JA006,2017-01-25T00:00:00,12.17,1.89916666666667,-5.06,96.2,74.2991666666667,37.57,0.507645,0,0,0,0,100,0,0,0,1
JA006,2017-01-26T00:00:00,9.98,2.50541666666667,-3.84,95.6,75.53,44.78,0.324228,0,0,0,0,98,0,0,0,1
JA006,2017-01-27T00:00:00,7.15,4.47916666666667,2.56,94.7,90.3533333333333,75.38,0.1324443,17.6,0,0,0,131,0,0,0,1
JA006,2017-01-28T00:00:00,10.14,5.46208333333333,2.73,90.9,76.7279166666667,58.18,0.328383,3.4,0,0,0,113,0,0,0,1
JA006,2017-01-29T00:00:00,11.09,6.78041666666667,3.37,93.6,80.10625,61.02,0.2758635,0,0,0,0,112,0,0,0,1
JA006,2017-01-30T00:00:00,17.74,9.06791666666666,4.45,92.6,78.81375,48.22,0.4984785,0,0,0,0,76,0,0,0,1
JA006,2017-01-31T00:00:00,19.46,7.74083333333333,1.11,96.4,75.4370833333333,24.97,0.513042,0,0,0,0,85,0,0,0,1
JA006,2017-02-01T00:00:00,14.64,6.98041666666667,0.007,96.2,79.2545833333333,51.52,0.45972315,0,0,0,0,100,0,0,0,1
JA006,2017-02-02T00:00:00,11.51,9.1775,6.01,91.6,81.0254166666667,64.82,0.131655,4,0,0,0,93,0,0,0,1
JA006,2017-02-03T00:00:00,11.13,9.78333333333333,8.33,83.1,75.18,66.69,0.1685475,0.4,0,0,0,105,0,0,0,1
JA006,2017-02-04T00:00:00,11.67,9.51458333333333,7.72,90.4,80.1366666666667,67.14,0.1688928,7.4,0,0,0,95,0,0,0,1
JA006,2017-02-05T00:00:00,10.97,9.32625,6.47,90.3,67.055,45.09,0.30722115,8,0,0,0,99,0,0,0,1
JA006,2017-02-06T00:00:00,12.23,7.45458333333334,2.6,82.1,67.4845833333334,51.72,0.53626995,0,0,0,0,117,0,0,0,1
JA006,2017-02-07T00:00:00,14.1,8.04041666666667,4.24,90.5,81.3183333333333,62.5,0.228765,1.2,0,0,0,108,0,0,0,1
JA006,2017-02-08T00:00:00,9.67,6.22291666666667,-1.24,82,56.9170833333333,36.59,0.6083325,0,0,0,0,128,0,0,0,1
JA006,2017-02-09T00:00:00,15.06,3.11666666666667,-3.64,95.6,66.7333333333333,12.19,0.54885435,0,0,0,0,81,0,0,0,1
JA006,2017-02-10T00:00:00,12.17,3.76208333333333,-2.93,93.5,73.7604166666667,42.18,0.3887745,0,0,0,0,126,0,0,0,1
JA006,2017-02-11T00:00:00,10.32,7.79833333333333,5.29,84,68.9591666666667,62.89,0.2662065,0.8,0,0,0,125,0,0,0,1
JA006,2017-02-12T00:00:00,15,11.00875,5.93,85.3,57.77875,43.69,0.4649685,0.6,0,0,0,131,0,0,0,1
JA006,2017-02-13T00:00:00,13.2,8.3275,6.44,92.8,84.7175,50.78,0.1528515,10.8,0,0,0,121,0,0,0,1
JA006,2017-02-14T00:00:00,15.61,8.405,3.27,94.6,72.03375,34.99,0.5758605,0,0,0,0,123,0,0,0,1
JA006,2017-02-15T00:00:00,14.59,7.6425,0.3,95.9,69.0954166666667,42.99,0.6375549,0,0,0,0,117,0,0,0,1
JA006,2017-02-16T00:00:00,16.52,9.33958333333334,3.01,83.6,61.0529166666667,34.05,0.5597865,0,0,0,0,111,0,0,0,1
JA006,2017-02-17T00:00:00,17.23,8.12916666666667,2.87,94.6,74.9545833333333,33.45,0.436113,0,0,0,0,128,0,0,0,1
JA006,2017-02-18T00:00:00,14.61,6.75375,0.007,96.3,82.14875,55.3,0.5017785,0,0,0,0,111,0,0,0,1
JA006,2017-02-19T00:00:00,11.96,8.75916666666667,5.19,92,67.21125,55.55,0.6061875,0.2,0,0,0,148,0,0,0,1
JA006,2017-02-20T00:00:00,11.63,8.57083333333333,6.41,65.69,59.3045833333333,53.11,0.494205,0,0,0,0,112,0,0,0,1
JA006,2017-02-21T00:00:00,16.59,10.9033333333333,6.51,66.43,43.1333333333333,34.16,0.674649,0,0,0,0,96,0,0,0,1
JA006,2017-02-22T00:00:00,17.17,13.16375,7.79,44.87,36.8545833333333,30.07,0.4851375,0,0,0,0,78,0,0,0,1
JA006,2017-02-23T00:00:00,17.7,13.8283333333333,8.77,76,53.1516666666667,40.88,0.4696215,0,0,0,0,52,0,0,0,1
JA006,2017-02-24T00:00:00,13.67,8.83083333333333,4.38,93.5,80.60875,65.82,0.2426475,0,0,0,0,118,0,0,0,1
JA006,2017-02-25T00:00:00,15.95,9.72333333333333,4.07,94.9,76.9854166666667,41.53,0.6834465,0,0,0,0,91,0,0,0,1
JA006,2017-02-26T00:00:00,16.93,10.39125,4.48,93.5,74.8233333333333,49.75,0.6846786,0,0,0,0,72,0,0,0,1
JA006,2017-02-27T00:00:00,13.09,10.2929166666667,8.64,84.5,71.02375,54.31,0.402171,0,0,0,0,111,0,0,0,1
JA006,2017-02-28T00:00:00,11.46,9.23166666666667,7.65,81.4,70.7733333333333,58.19,0.2708895,0,0,0,0,98,0,0,0,1
JA006,2017-03-01T00:00:00,18.18,10.2408333333333,3,91.6,65.3975,28.73,0.799878,0,0,0,0,65,0,0,0,1
JA006,2017-03-02T00:00:00,21.05,9.73625,0.34,95.5,65.2020833333333,26.83,0.8082066,0,0,0,0,37,0,0,0,1
JA006,2017-03-03T00:00:00,14.49,5.625,1.09,95.2,83.725,48.98,0.4952175,15,0,0,0,77,0,0,0,1
JA006,2017-03-04T00:00:00,5.63,3.34541666666667,0.09,94.8,88.5291666666667,76.51,0.151347,10.8,0,0,0,71,0,0,0,1
JA006,2017-03-05T00:00:00,9.31,6.64958333333333,4.35,94.3,91.0916666666667,87.2,0.084153,1.4,0,0,0,66,0,0,0,1
JA006,2017-03-06T00:00:00,16.35,11.8116666666667,9.11,92.7,77.3604166666667,58.8,0.561492,0.2,0,0,0,64,0,0,0,1
JA006,2017-03-07T00:00:00,19.8,11.9558333333333,5.5,94.8,72.34,32.69,0.7544625,0,0,0,0,29,0,0,0,1
JA006,2017-03-08T00:00:00,24.57,12.0254166666667,2.56,95.4,66.0208333333333,23.24,0.8139525,0,0,0,0,31,0,0,0,1
JA006,2017-03-09T00:00:00,27.07,13.7483333333333,2.27,92,54.5383333333333,13.51,0.887334,0,0,0,0,25,0,0,0,1
JA006,2017-03-10T00:00:00,27.48,12.7085714285714,2.64,90.6,52.7808333333333,11.33,0.9090558,0,0,0,0,23,0,0,0,1
JA006,2017-03-11T00:00:00,25.25,14.1016666666667,3.78,90.9,56.2983333333333,17.28,0.8608995,0,0,0,0,28,0,0,0,1
JA006,2017-03-12T00:00:00,20.01,12.4145833333333,7.33,91.6,65.5658333333333,32.37,0.8112075,4.2,0,0,0,24,0,0,0,1
JA006,2017-03-13T00:00:00,8.69,5.29708333333333,2.6,94.3,82.2045833333333,72.19,0.168348,21.2,0,0,0,47,0,0,0,1
JA006,2017-03-14T00:00:00,13.3,9.88875,6.89,84.4,66.435,45.11,0.290373,1.2,0,0,0,64,0,0,0,1
JA006,2017-03-15T00:00:00,15.69,11.45375,7.96,64.37,48.7241666666667,33.16,0.9241449,0,0,0,0,74,0,0,0,1
JA006,2017-03-16T00:00:00,16.13,11.0966666666667,6.85,57.16,40.8408333333333,27.52,0.941931,0,0,0,0,79,0,0,0,1
JA006,2017-03-17T00:00:00,18.11,11.6554166666667,4.73,70.61,40.93625,31.64,0.842097,0,0,0,0,54,0,0,0,1
JA006,2017-03-18T00:00:00,21.05,11.70625,1.59,87.3,50.3891666666667,22.97,0.9324045,0,0,0,0,23,0,0,0,1
JA006,2017-03-19T00:00:00,23.06,11.4075,0.007,93.2,53.52,18.14,0.9193185,0,0,0,0,26,0,0,0,1
JA006,2017-03-20T00:00:00,21.09,13.7683333333333,5.68,84,54.9733333333333,33.65,0.917814,0,0,0,0,14,0,0,0,1
JA006,2017-03-21T00:00:00,15.28,11.0725,8.41,89.3,70.6208333333333,51.61,0.4610625,0,0,0,0,78,0,0,0,1
JA006,2017-03-22T00:00:00,13.43,9.70416666666667,3.57,88.3,61.885,32.68,0.7980825,4.8,0,0,0,81,0,0,0,1
JA006,2017-03-23T00:00:00,8.5,3.54254166666667,-1.28,94,75.645,45.42,0.6305055,2.4,0,0,0,80,0,0,0,1
JA006,2017-03-24T00:00:00,11.5,3.79916666666667,-2.79,96.3,72.4916666666667,30.69,0.7778295,1.8,0,0,0,84,0,0,0,1
JA006,2017-03-25T00:00:00,14.64,6.51583333333333,0.14,96.1,70.8441666666667,35.82,0.984519,0.2,0,0,0,109,0,0,0,1
JA006,2017-03-26T00:00:00,19.6,9.36375,-0.12,96.1,60.2558333333334,22.06,0.961662,0,0,0,0,34,0,0,0,1
JA006,2017-03-27T00:00:00,13.87,8.86,5.9,88.6,75.3895833333333,52.97,0.3912525,2,0,0,0,73,0,0,0,1
JA006,2017-03-28T00:00:00,19.71,11.03875,2.8,95.3,66.5395833333333,28.96,0.9304605,0,0,0,0,31,0,0,0,1
JA006,2017-03-29T00:00:00,22.98,12.3079166666667,2.23,95.2,61.00625,25.99,1.0240455,0,0,0,0,18,0,0,0,1
JA006,2017-03-30T00:00:00,23.08,13.63125,3.95,93.6,57.9616666666667,23.41,0.913278,0,0,0,0,20,0,0,0,1
JA006,2017-03-31T00:00:00,20.42,13.0920833333333,4.16,93.8,60.4008333333333,29.79,0.9859398,0,0,0,0,21,0,0,0,1
JA006,2017-04-01T00:00:00,17.71,12.0733333333333,4.43,79.09,47.7304166666667,23.62,0.9842625,0,0,0,0,53,0,0,0,1
JA006,2017-04-02T00:00:00,19.64,10.215,0.48,91.7,54.1608333333334,24.39,1.067118,0,0,0,0,30,0,0,0,1
JA006,2017-04-03T00:00:00,21.46,11.5229166666667,0.99,87.9,48.32625,17.29,1.0825725,0,0,0,0,19,0,0,0,1
JA006,2017-04-04T00:00:00,23.18,13.015,2.23,92.9,50.2691666666667,17.39,1.0780815,0,0,0,0,17,0,0,0,1
JA006,2017-04-05T00:00:00,18.96,11.52625,2.4,89.4,52.4366666666667,26.13,1.0982574,0,0,0,0,15,0,0,0,1
JA006,2017-04-06T00:00:00,20.01,11.6091666666667,3.11,88.1,55.7429166666667,27.76,1.0592949,0,0,0,0,31,0,0,0,1
JA006,2017-04-07T00:00:00,20.28,11.8708333333333,1.77,89.9,52.4904166666667,25.46,1.1059275,0,0,0,0,16,0,0,0,1
JA006,2017-04-08T00:00:00,21.66,12.9008333333333,1.83,85.8,46.1208333333333,19.21,1.12791,0,0,0,0,16,0,0,0,1
JA006,2017-04-09T00:00:00,22.27,13.7358333333333,3.28,83.2,50.8479166666667,27.93,1.12362765,0,0,0,0,17,0,0,0,1
JA006,2017-04-10T00:00:00,23.25,14.8308333333333,4.29,80.6,41.49125,13.9,1.1399085,0,0,0,0,17,0,0,0,1
JA006,2017-04-11T00:00:00,26.37,14.4516666666667,2.77,74.48,39.3654166666667,14.17,1.070337,0,0,0,0,17,0,0,0,1
JA006,2017-04-12T00:00:00,27.04,15.88625,3.95,73.74,40.9758333333333,15.7,1.1043885,0,0,0,0,9,0,0,0,1
JA006,2017-04-13T00:00:00,27.01,17.1329166666667,5.82,80.2,42.1454166666667,15.38,1.0527351,0,0,0,0,8,0,0,0,1
JA006,2017-04-14T00:00:00,26.33,16.97,7.77,82.9,47.8529166666667,18.1,1.0232166,0,0,0,0,6,0,0,0,1
JA006,2017-04-15T00:00:00,26.36,16.4083333333333,6.65,87.3,51.9304166666667,22.69,0.992349,0,0,0,0,17,0,0,0,1
JA006,2017-04-16T00:00:00,27.85,18.40125,6.99,85.6,47.74875,15.47,1.1025525,0,0,0,0,4,0,0,0,1
JA006,2017-04-17T00:00:00,27.58,18.3383333333333,9.02,85.2,46.36375,13.38,1.1378145,0,0,0,0,7,0,0,0,1
JA006,2017-04-18T00:00:00,29.21,18.74125,6.41,78.87,42.3591666666667,12.7,1.0444785,0,0,0,0,7,0,0,0,1
JA006,2017-04-19T00:00:00,18.87,15.1079166666667,11.35,69.18,55.1541666666667,41.49,0.8822235,0,0,0,0,18,0,0,0,1
JA006,2017-04-20T00:00:00,17.96,12.50375,9.73,70.2,48.1108333333333,28.4,0.995694,0,0,0,0,64,0,0,0,1
JA006,2017-04-21T00:00:00,17.95,12.4845833333333,7.7,53.86,37.0125,23.89,1.179384,0,0,0,0,38,0,0,0,1
JA006,2017-04-22T00:00:00,21.06,14.24125,7.94,62.17,41.2054166666667,30.64,0.9787005,0,0,0,0,17,0,0,0,1
JA006,2017-04-23T00:00:00,26.23,14.5491666666667,6.08,93.1,66.495,23.87,0.8733465,10.6,0,0,0,11,0,0,0,1
JA006,2017-04-24T00:00:00,24.57,16.2370833333333,7.93,95,67.1466666666667,30.1,0.8983935,0.4,0,0,0,7,0,0,0,1
JA006,2017-04-25T00:00:00,23.89,17.0679166666667,11.18,92.2,61.34,33.88,0.9087645,0.2,0,0,0,5,0,0,0,1
JA006,2017-04-26T00:00:00,19.2,15.3475,12.46,78.7,56.7329166666667,37.62,0.779418,0,0,0,0,20,0,0,0,1
JA006,2017-04-27T00:00:00,14.82,11.4283333333333,9.04,93.2,79.1541666666667,48.05,0.1741185,5.8,0,0,0,66,0,0,0,1
JA006,2017-04-28T00:00:00,10.6,8.2525,6.04,89.6,80.775,68.51,0.3855,11.4,0,0,0,71,0,0,0,1
JA006,2017-04-29T00:00:00,13.19,10.15,7.22,93.9,87.68125,75.49,0.3314325,8.4,0,0,0,81,0,0,0,1
JA006,2017-04-30T00:00:00,15.28,11.92,9.69,90.6,71.9704166666667,51.86,0.8745675,1.6,0,0,0,82,0,0,0,1
JA006,2017-05-01T00:00:00,20.28,13.0033333333333,6.24,81.4,54.7741666666667,28.93,1.187544,0,0,0,0,28,0,0,0,1
JA006,2017-05-02T00:00:00,24.13,14.5075,3.65,93.9,54.4920833333333,21.07,1.2338175,0,0,0,0,5,0,0,0,1
JA006,2017-05-03T00:00:00,27.52,17.7983333333333,6.65,93.4,51.8066666666667,16.7,1.236954,0,0,0,0,5,0,0,0,1
JA006,2017-05-04T00:00:00,30.16,19.7804166666667,7.4,89.6,47.62375,15,1.0723275,0,0,0,0,6,0,0,0,1
JA006,2017-05-05T00:00:00,23.02,17.13125,13.47,79.49,60.3825,40.3,0.746715,0,0,0,0,43,0,0,0,1
JA006,2017-05-06T00:00:00,23.32,15.4916666666667,10.51,77.85,54.20625,25.39,1.1949,0,0,0,0,6,0,0,0,1
JA006,2017-05-07T00:00:00,28.53,17.7933333333333,5.71,91.8,48.2370833333333,17.75,1.261302,0,0,0,0,5,0,0,0,1
JA006,2017-05-08T00:00:00,29.58,19.65875,7.84,89.5,45.1308333333333,14.86,1.2272325,0,0,0,0,4,0,0,0,1
JA006,2017-05-09T00:00:00,27.24,19.1070833333333,8.81,82.2,45.5666666666667,24.07,1.201806,0,0,0,0,6,0,0,0,1
JA006,2017-05-10T00:00:00,22.11,16.18375,12.56,88.1,65.3579166666667,45.09,0.7275525,2,0,0,0,9,0,0,0,1
JA006,2017-05-11T00:00:00,17.24,12.9591666666667,10.77,93.2,76.505,58.21,0.5153985,10.2,0,0,0,73,0,0,0,1
